text,in_reply,is_sarcastic
"Pelo jeito hoje a galera não tá comemorando os 3 pontos, mas sim a foto do Presidente e do Ministro! TaOkey! #SQN",,1
@zehdeabreu Olha aí outro que vai fazer falta... #sqn https://t.co/5U8gnH4ZcW,Acabo de queimar minhas camisas do Flamengo. Jamais voltarei a torcer por este clube de merda. https://t.co/shVb0XKGNK,1
@thatgusmartin @RaquelBlak @FlavioDino Sem duvida o grande Maranhão é o melhor lugar do brasil pra viver #sqn,"@RaquelBlak @FlavioDino Lástima? Procure se informar. O Maranhão hoje é um lugar muito, MUITO melhor. Quem vota mal é paulista, que vota em Dória; e carioca, que vota em Witsel.",1
"Invadiram as minhas redes sociais  também sumiram várias foteeeenhas e postagem antigas também..🤔😊😳.
#Sqn https://t.co/jglU5UtqTQ",,1
"@locas3g Afinal a Câmara de Belém tá com tudo em dia. Ônibus perfeitos, coleta de lixo padrão, a cidade parece primeiro mundo! #sqn",O pior é que hoje vai estar em Belém recebendo o título de cidadão honorário https://t.co/tkrH6jQlAL,1
@_AlexGavea_ @folha Né? As vaias são ensurdecedoras #SQN,"@folha o vídeo mostra um desgaste imeeeeenso kkkkkkkkkk 

GRANDE NOITE 👍🏻❤️🖤 https://t.co/9R2IVlFqhz",1
Conta boaaaa #SQN #PokerStars https://t.co/Go0YxHxeow,,1
"@aguedescartoon Será que o @reinaldoazevedo vai mostrar aquele audio  do Gilmar Mendes  ligando para o corrupto Sinval Barbosa ? Bem interessante aquelas tratativas. Honestas e republicanas #sqn 
Vaza vai....","Que triste fim de carreira deste senhor: rastejando pra ganhar atenção divulgando conteúdo de conversas privadas. Logo ele, que foi flagrado declamando poeminhas pra irmã do Aécio Neves e combinando pautas. https://t.co/wEDOcetvZZ",1
"@catheusmastro Tá de sacanagem, só pode. Um ícone da música.#sqn",Impossível escutar e não ficar encantado https://t.co/8MWpo6x69Z,1
@Guilhervato Vem Catrina kkk #sqn Deus né livre kkkk,,1
Coerência... #SQN https://t.co/opmq2MkWmC,,1
"@rj_rangel É muito ódio..
Kkkkkkkkk
#sqn",,1
"@Estadao @EstadaoEconomia Dia e horário comercial, infernizando a vida de quem trabalha e quer trabalhar, em prol de uma causa subliminar #lulalivre #sqn. Participar é um ato de apóio a criminosos presos e pré candidatos a prisão. Sexta feira dia 14 é o dia em que eles exaltam o ""Nós contra os Outros"" 😟","Convocação à greve geral de sexta-feira chega aos tranding topics, no Twitter https://t.co/REzrPU2zWo (via @EstadaoEconomia)",1
"@_AlexGavea_ @Flamengo Nossa, vai fazer uma falta... #sqn https://t.co/qJdE6V7WOL","acabou pro @Flamengo, a Elisa acaba de mudar de time 😥 https://t.co/50orsuu0ls",1
@PresidenBr @folha Dá pra ver como a figura dele tá bem desgastada mesmo.....kkkkk. #sqn,@folha Q desgaste? Kkkkkkkkkk,1
@mittoso Se já é bom em dias normais imagina hj #sqn #odeio #flanelinha,"DICAH

quer jantar com o mozao? podem ir lá na praça do pq das laranjeiras 😍😍 não tá NEM UM POUCO lotado 🤯 

tem mt vaga pra estacionar!!!! de fazer inveja

zero caos, confia em mim, tava DESERTOH sim!!!!!!!! 

divirtaose https://t.co/PJG92Q5Fxd",1
"@JorgeOl56925488 @jairbolsonaro @SF_Moro Vai lá macho apaziguar uai...
Já que vc é o bichão, vai lá e fala a boca do ministro e do presidente.. #sqn vc é um bundão, me esqueci.","Enquanto @jairbolsonaro e o ministro @SF_Moro se divertem vendo o jogo do Flamengo, a população da Maré (RJ) sofre com tiroteios entre policiais e bandidos. Presidente e ministro inúteis!!",1
Realmente o presidente e o ministro estão com as relações abaladas #sqn https://t.co/Uj7SKBES9Q,,1
@HaddadDebochado Insentão. #sqn. #infuxwetrust https://t.co/5OALiblSWt,Mas olha que coincidência...#infuxwetrust https://t.co/3R37vAK89K,1
"A piada é ruim vai... Mas o Sasha aprendeu a marcar gol com o o Pelé, pai dele com a Xuxa? Kkk #SQN #SANXCOR #SantosFC",,1
1- Nao podemos jogar com jogador improvisado na posição 2- Junior Urso parou dejogar ja faz algum tempo ja 3- Jadson perdidinho no meio campo... Ó resultado ta ai 1x0 pros cara ja .. Parabéns @Corinthians #sqn !!,,1
"E a gestão PTista nos deixa+uma marca indelével de ineficiência e onerosisade do Estado. OS conselhos populares federais ñ poderão ser dissolvidos. Ficará um grupo custando ao povo,em conselho consultivo,q ñ será ouvido, mas fará barulho. Parabéns aos envolvidos @STF_oficial #sqn",,1
@jairbolsonaro Muito ético...#sqn 🤔 esperando a @CFOAB agir!,- O advogado de Adélio Bispo diz que o mandante do atentado contra Jair Bolsonaro é quem paga seus honorários. https://t.co/VChva4lkyd,1
"@bras_alle Sensacional❣
É muita rejeição gente, né? #Sqn","VEM VER GENTE!  
A REJEIÇÃO QUE O PRESIDENTE E O MINISTRO MORO SOFRERAM NO MANE GARRINCHA AGORA À NOITE! 
ACHO QUE EU SOU A ÚNICA PESSOA DO PAÍS QUE AINDA AMA OS DOIS!  
😂😂😂😂😂❤❤❤❤😍😍😍😎😎😎😎 MUITA MITAGEM https://t.co/0Xh6QNv7Zr",1
"@quelllferreira @lucyleoS2 @kaymaste @OhanaKay Migaaaaa te conheço a tempos,..mas vc já tá quase me fazendo acreditar nisso...😂😂😂😂..#sqn kkkk",@CarmemVenturino @lucyleoS2 @kaymaste @OhanaKay Tenho certeza absoluta 😂😂😂😂,1
Um primor de organização! #SQN :D https://t.co/j4obfYEiwi,,1
"@CBF_Futebol  isto é uma VERGONHA!!! ABSURDO! A tecnologia do var veio pra acabar com este tipo de coisa..#SQN 

#BBMP https://t.co/hQBdHXDEMX",,1
@ggreenwald Não pode faltar deboche #VazaJato  #HackerAqui #GloboCúmplice #infuxwetrust #sqn,"Toda a mídia brasileira e internacional (exceto uma): revelações chocantes sobre o comportamento impróprio do ministro da Justiça Moro e da força-tarefa Lava Jato: explicamos o que os documentos mostram.

Globo: HACKERS !!!!",1
A população se revolta com o Sérgio Mouro...kkkk #SQN https://t.co/V2TDTyuFrp,,1
"@deltanmd, fizeste curso de estenotopista? Em um intervalo de 1 segundo, digitastes mais de 50 palavras, parabéns pela agilidade. #ironia #InFuxWeTrust #naoefakenews #sqn https://t.co/FTcjEzwvdt",,1
"@siloahjesseni Será se foi carrasca? Eeeita.. só digo uma coisa, o encordoamento 0.11 vai deixa suas mãos macias de princesa a coisa mais linda #sqn kkkkkkk (brincadeirinha, melhor professora e pessoa)☺️","@diiigr Meu medo de tu se vingar como professor só pode ser minha mente dizendo que eu fui carrasca com vcs, socorro hahahaha",1
"Jantar sincero, romântico e saudável. ..
#namorados
#jantarromantico 
#SQN https://t.co/sPtEv5Hvut",,1
@JovemPanNews @paula2ag Igualzinha a recepção da Dilma #sqn kkkll,Jair Bolsonaro e Sergio Moro são ovacionados por torcedores no estádio Mané Garrincha; assista https://t.co/cghKmq2qz2,1
"Nossa olha como o Moro tá apavorado por causa do ""Verdevaldo"" #sqn 🤣🤣🤣🤣
#Dia30EuVou 
#EuToComOMoro https://t.co/J0iftBeSVg",,1
"@deltanmd Parece até verdade #sqn.
Lula teve o julgamento mais rápido da história, #MoroCriminoso  vazou conversas de presidente, ex presidente e familiares, entre outros  crimes. Não cola Dallagnol. Pára que tá feio.","Como coordenador da Lava Jato em Curitiba, venho prestar esclarecimentos à sociedade sobre os recentes ataques à força-tarefa: https://t.co/UjGIK0dRxb",1
@TheInterceptBr @SF_Moro @deltanmd @STF_oficial @LuizFux @reinaldoazevedo Parece verdadeiro meu jovem #SQN #MoroOrgulhoDoBrasil,"Em novos trechos do chat privado com o então juiz @SF_Moro, @deltanmd Dallagnol menciona uma conversa com o ministro do @STF_Oficial, @luizfux. Moro responde: “In Fux we trust”. O diálogo foi divulgado no programa de @ReinaldoAzevedo  https://t.co/0CFzQjMjgX #VazaJato https://t.co/q48cfQs1U2",1
"Eu espero sinceramente que o @podcastcma não tenha encerrado essa temporada. Pois, se tem alguém que merece um episódio todo especial, é a Sara Sonaya. Que espetáculo essa mulher!
🤣🤣🤣
#sqn #CdMA
 https://t.co/N4qqybblzo",,1
"""De acordo com o Instituto de Pesquisas Bolsonaro (IPB), cidadão armado reduz a criminalidade no Brasil!"" Nunca deixo de me surpreender com essa brilhante família 👏👏👏👏 #sqn https://t.co/2Vp99GDXbo",,1
"@aldeia_noticias Fui eu! Próximo jogo só entra os parça 😂 #sqn 
Deus me livre, mas quem me dera",Petraglia venceu. Sonho de dirigente se realiza e um único torcedor compra todos planos de sócio do Athletico https://t.co/FyRMHv17Eb,1
RT @junioreng: Moro e Dallagnol a história se encarregará de vomitar em suas lápides. #VAZAJATO #InFuxWeTrust #sqn,,1
"Senador Jacques Wagner, do PT,  apresenta emenda para DIMINUIR de 12 para 5 anos a pena máxima do crime de CORRUPÇÃO.
Parece brincadeira, #sqn
#EuToComOMoro",,1
@carloscezarcjr Pra que? É a OAB. SENHORA SUPREMA DA VERDADE E HUMILDE CONHECEDORA DA PORRA TODA. #SQN,"No mínimo estranho a OAB recomendar o afastamento de Moro é Dellagnol só pela reportagem que não mostrou prints, nem provas.
 
Quem tem certeza que a reportagem diz a verdade? 

Quem tem certeza que não forjaram conversas?

A OAB não deveria se certificar disso antes?",1
"Atacar um crítico renomado, é a maneira mais inteligente de apoiar um fav. #SQN",,1
RT @CastellanoSDQ: @SF_Moro Parabéns.... #sqn https://t.co/3foRqHHvHQ,,1
@Lhassum Coisa de loko #sqn,Como é que tá sendo o Dia dos Namorados de vocês???,1
"@FlavioDino Governador, será que é por cause de juizes como o sr.que o nosso  Brasil é considerado o país mais seguro do mundo para se viver? #SQN
Pelo seus dizeres, quando foi juiz federal, faltou-lhe mais atitude e vontade de fazer esse pais mais seguro para o cidadão brasileiro.","Fui juiz federal por 12 anos e nunca:
1) mandei no Ministério Publico; 
2) determinei que procuradora fosse fazer “treinamento”;
3) opinei sobre ação penal antes de ser ajuizada;
4) orientei procurador sobre como produzir provas;
5) mandei descumprir decisão de desembargador.",1
Moro e Dallagnol a história se encarregará de vomitar em suas lápides. #VAZAJATO #InFuxWeTrust #sqn,,1
Muito boa atuação do Alto do Pina! Este ano o meu coração está dividido entre a Bica e a Mouraria. #Sqn #MarchasPopulares https://t.co/0KO0plyrfX,,1
"@McledisonF Ehhhh eu sou muito pra casar 
#SQN","@voltanobree Vc é do tempo que mulher tem que ser tratada como uma dama ,do tipo que é raro achar .",1
Pra que lava jato? Chama o cara da TI que o problema do Brasil são os hackers.#SQN #VazaJato,,1
"Sou mulher, negra, professora e pobre, então eu só posso ser de esquerda.#SQN. Sou indivíduo pensante. #Dia30EuVou https://t.co/jpwuPZAUSJ",,1
"@hevertonfutebol Nofa  ! 
Estou chocado !!
É muita grave fazer trocadilho com ministro do STF !
#SQN",Xiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii https://t.co/emymKpsAhr,1
"Nooosssaaaa!!!!! Jamais imaginei o Fux.... Jamais....
#SQN https://t.co/gzNIMerrDY",,1
"RT @vih8p: É notável como a direita é uma criança birrenta.. eles não saem as ruas para protestar por um país melhor, eles saem sempre que…",,1
"É notável como a direita é uma criança birrenta.. eles não saem as ruas para protestar por um país melhor, eles saem sempre que a esquerda sai primeiro só pra confrontar, é tipo adolescente que quer comparar o tamanho do pau pra se sentir melhor! #Dia30EuVou #SQN #SextaTemGreve https://t.co/7QruFCDGO8",,1
"Eu também tenho um gato, e um cachorro eu me olha apaixonadamente. 🥰

.
To quase “igual que nem” vocês que tão aí tudo postando foto com os “mozão” #sqn tô mais pra faixa escrito: “Vasco campeão”, encalhada… https://t.co/S7k7jSApMi",,1
@tharssopinheiro Não é? Quanta gente comprometida. Chocado! #sqn,De onde surgiu tanto casal?? Vocês tavam namorando escondido?,1
@MarcioBotharo Quem manda é o Bolsonaro #sqn,@marceellows Kkkkk pq,1
@sinistrodibres @sepmadu Deve ser bom estar ao lado dela #sqn,@eugiovanaaa @sepmadu Hahahaha mulher dorme de calça jeans até se ele não quiser ir nos lugares que ela curte,1
RT @RaphaFigueredo: Pra você. Agarrado naquela ação que só cai e você não se desfaz dela de jeito algum pondo em prática praticamente todos…,,1
@benebarbosa_mvb Que beleza. #sqn #MinhaArmaMinhaVida,Bancada evangélica teria fechado questão CONTRA o decreto presidencial.,1
"@HenriqueFontana @TheInterceptBr Nossa, que escândalo! Hahahahaha, #SQN.
Só babacas que não conhecem como funciona a justiça acham um escândalo essas mensagens. 
Nada mais comum do que advogados e procuradores irem aos gabinetes despachar questões de interesse de seus clientes. Vocês são patéticos.","#ESCÂNDALO Revelados novos trechos do diálogo entre Moro e Dallagnol.
@TheInterceptBr #RenunciaMoro #InFuxWeTrust #LavaJato #VazaJato https://t.co/Rfxf6bEpXw",1
"Nossa, o Moro disse “In Fux we trust”, é muito grave isso! Lava-jato vai acabar depois dessa... #sqn #EuApoioALavaJato",,1
@g1 Logo a @RedeGlobo estará na berlinda e pra se precaver está tentando desconstruir e deslegitimar as denúncias do @TheInterceptBr #sqn #VazaJato  chegaram pra por um basta nessa promiscuidade instalada,Força-tarefa diz que diálogos inteiros podem ter sido forjados ==&gt; https://t.co/QO1X7pUPI2 #G1,1
"@iseeyasucker @ggreenwald Nossa, sério? Se candidata a ministra da economia que teu presidente tá perdidinho. Que talento desperdiçado rs #sqn","@renatasabrine @ggreenwald ações tem consequências não somente imediatas, varias aberrações de preço de hoje são culpa do péssimo governo que ele fez, ou somente correções de mercado para com produtos que o próprio governo Lula destruiu a oferta como por exemplo energia, educação e petróleo",1
@o_antagonista Agora sim foi incriminador! #sqn,,1
@carlittos74 DM eficiente este do Grêmio hein! #sqn😏😏😏,Como Grêmio vai engatar uma recuperação com mais de meio time do DM com problemas físicos?,1
@tecomedina Agora vai... #Sqn,PSDB fecha questão sobre a Reforma da Previdência !!,1
Saudades dos meus alunos #sqn,,1
Mensagem da minha mãezinha mariamarianodelgado me lembrando qto meu pai era romântico #SQN kkkk Te amo mãe https://t.co/XsUFNqPs0w,,1
"@UPenalista Sabe que esse “outrossim “ me chamou a atenção? Vc já viu alguém de TI (como ele/ela informa ser) usar essa expressão??? #SQN
Vamos aguardar. Não me causará nenhuma surpresa...","E o hacker finalizou com :

Nestes Termos,
Pede deferimento por ser medida da mais lídima JUSTIÇA!!!!!! https://t.co/R6FUwCAfoI",1
@deltanmd Pronto tá explicado! #Sqn,"Hacker segue invadindo perfis, criando falsas conversas (fraudando mensagens) e tentando criar armadilhas para atacar a Lava Jato. https://t.co/OMZaU4iXF9",1
@cauemoura JOGO DE CINTURA #SQN,HAJAJEJAJEJAHDHS TÁ EM CHOQ https://t.co/4u1gJqYNIC,1
"Internet com velocidade de ""discada"". Nada como matar a saudade do início dos anos 2000. #sqn",,1
"@blogdopannunzio @ggreenwald Esse daí não sabe ser  demente sozinho, quer que o Brasil todo seja demente junto.  #sqn","Quem disse que foi um hacker quem obteve as mensagens? Ao que me consta, o @ggreenwald jamais mencionou que o material veio de um hacker.",1
"@stanleyburburin @WaldenirXavier Tadinho gente, vcs não entenderam que foi o rack que entrou no celular dele e apagou? #SQN 😀😀😀😀😀","Huck apagou retratos dele com:

1) Aécio;
2) Alexandre Accioly;
3) Joesley Batista, dono da Friboi;
4) Eduardo Cunha;
5) Moro.

São esses que me lembro. https://t.co/awIoP8Dklw",1
@CanalBolaFora @ViniCRF30 Tá voando nos bambis né? #Sqn,"@ViniCRF30 Hernanes também não jogava. Aí se tivesse a oportunidade de trazer o Hernanes não iria querer? ""Ain, Hernanes ta na China, nem joga direito lá """,1
"""Funcionários de TI"" não tem ideologia então? Não tenho ideologia, então! #SQN https://t.co/eDaPhT6o9J",,1
@SF_Moro Parabéns.... #sqn https://t.co/3foRqHHvHQ,Agora a matéria completa. https://t.co/NFwAHBrOQK,1
Adoro quem finge preocupação... #Sqn,,1
tantos tt dizendo q tenho cara de médica q da até vontade de tentar medicina #sqn kkkkkk,,1
"@LucasRanngel Uhuuu, o amor é lindo!!! #sqn https://t.co/FAYXsuUA2z",eu tentando desviar das fotos de casais no feed 😂😂 marca os amigo solteiro que tão na mesma https://t.co/wQwFLzEoyz,1
Brincadeira de Criança #sqn https://t.co/H1Y2rrqYgi,,1
"Comemorando o Dia dos Namorados fazendo o que a gente mais odeia. #SQN
#XMenFênixNegra https://t.co/qWqRf9ob9S",,1
"@Metropoles Caray fera.... precisava nem ser namorada. Uma fofa ela, né non? #sqn #maisvoce #leviana","O Mais Você desta quarta-feira (12/06/2019) surpreendeu os telespectadores. Para celebrar o Dia dos Namorados, Ana Maria Braga promoveu um jantar romântico para um casal desconhecido. O que era para ser só sucesso, foi um ENORME fracasso. Assista! https://t.co/Q4jt8n9fXm",1
"@senadorhumberto Ele me disse que iria deixar e colocar uma pessoa ""honesta"" no lugar.... @LulaOficial #sqn 😂😂😂😂😂😂","Moro, saia daí e deixe o Ministério da Justiça para quem realmente esteja comprometido com essa pauta, que não faça dessa pasta um trampolim para satisfação de ambições pessoais futuras.",1
"A parte mais chata do dia a dia é chegar em casa e limpar casa, isso definitivamente não é p mim, que saudade de morar com a minha mãe #sqn kkkkk",,1
"Até os furries no palácio do Planalto!? Curti, vou ser político furry💙🐺.#sqn https://t.co/N3VkYEoYqe",,1
"Só agora eu reparei que as introduções de ""Day Tripper"", dos Beatles, e ""Dentro do Carro"", do Kevin o Chris, são praticamente iguais. Seria massa ver o Paul McCartney cantando essa música #sqn",,1
"""Não queremos transformar o país em um bangue-bangue"". Disseram os parlamentares com direito a segurança, apartamentos funcionais vigiados, protegidos pela polícia legislativa, casas com vigias...
Assim nem eu quero armas nas ruas.. #sqn
#MinhaArmaMinhaVida 
#EuToComOMoro",,1
"Pra você. Agarrado naquela ação que só cai e você não se desfaz dela de jeito algum pondo em prática praticamente todos os vieses cognitivos e emocionais.

Quem nunca? 
Só no amor para manter tais ações. Feliz dia. #sqn",,1
@bicmuller Trânsito e armas é uma combinação muito boa. Parabéns aos envolvidos. #sqn,FREUD CORRE AQUI https://t.co/RwdYqUC9vC,1
"Eduardo Cunha: preso
Sérgio Cabral: preso
Geddel Vieira Lima: preso
Henrique Eduardo Alves: preso
Luiz Argôlo: preso
Gim Argello: preso
Antônio Palocci: preso
Lula: preso

Tudo preso de mentirinha, claro, pq a Lava Jato é fake. #sqn #EuApoioaLavaJato",,1
"@SenaKarol_ Sempre com as melhores pessoas 😕

#sqn",@euwalberbispo acontece né kakakajjajsjsjjs,1
"Um dia bem produtivo 🙃
#SQN",,1
"@senadorhumberto O PT é um exemolo de honestidade e caráter. #SQN
#QuemMandouMatarBolsonaro 
#CPIdoHacker 
#MinhaArmaMinhaVida 
#lulanacadeia","Diante dos graves desvios de conduta e escandalosas infrações, Moro é um ministro refém dos próprios atos. https://t.co/uM3ab13VzM",1
"Aí eu chego em casa e encontro isso. 
Vou dizer o quê, além de...
AMEI!!! ❤
Logo eu, que nem gosto muito de chocolates.  
#sqn. 😜
Topadíssimo o jantar mais tarde, baby! 
Adorei a surpresa!!!
😘😘😘😘😘 https://t.co/SGCviudIvv",,1
@BlogdoNoblat Ninguém solta a mão de ninguém... #sqn,"Ibaneis, governador do Disatrito Federal, critica conversas de Moro e Dallagnol: “Tramando condenações”
Segundo o governador, diálogos entre o ministro e o procurador abalam a Operação Lava Jato e a credibilidade do Judiciário https://t.co/LJJcyRZ7pJ https://t.co/tJZwaPrmZR",1
@JornalOGlobo @BelaMegale Acredito kkkkkkkkkkkkkk #sqn,".@BelaMegale: Hacker invade grupo do Conselho do Ministério Público, veja a mensagem. https://t.co/yoWzvyGENV",1
"@GalvaniRenan Mal posso esperar pro meu adversário fazer essa comemoração quando eu tomar gol aos 90' kkkkk #sqn 
Zuera a parte, mo da hora essa daí kkkkk",Nova comemoração hahahahaha #PES2020 https://t.co/HKWArmpcba,1
@jeanwyllys_real É um gênio incompreendido.. #sqn,Seu nível de canalhice ainda me surpreende... Direitos humanos foram violados na ditadura militar da qual você fez parte; direitos constitucionais foram violados no golpe contra Dilma do qual você foi entusiasta; e ataque ao judiciário faz juiz que age como mafioso. Canalha! https://t.co/BHT3Ry0a2n,1
@mmmontanini A inteligência encarnada #sqn,"O deputado Daniel Silveira (PSL) apresentou requerimento de convite ao jornalista Glenn Greenwald, do The Intercept, à Comissão de Segurança Pública da Câmara. A oposição aceitou no ato. Surpresos, Silveira e outros governistas tentaram retirar o requerimento de pauta.",1
@RitaLisauskas Inteligência #sqn,Hahahahahahahahaha https://t.co/x0HDDXkdLT,1
@SF_Moro Nossa marreco de Maringá só gente boa...kkkkkk #sqn,"Além de juízes e procuradores, jornalistas também tiveram celulares hackeados pelo mesmo grupo criminoso.

https://t.co/9pkwypqPtk",1
"@MMarcelloMuricy @Ilse_SEP @eligarcia01 Como todo bom Palmeirense ela sabia o q estava fazendo neste dia!
#sqn",@sergiobeneduce @Ilse_SEP @eligarcia01 Kkkkkkkkkkkk,1
"#Repost @pimentapsl(Instagram) 
・・・
Graças ao #hacker e os #esquerditas estamos salvos #sqn https://t.co/kq0EuQ5Ipo",,1
"Tá dando dó, gente! #SQN https://t.co/ozIKilOm53",,1
"RT @Rugasdeconje: Ao @majorolimpio com carinho
#SQN https://t.co/cviWOCOsfx",,1
"@conexaopolitica Juiz só pode ter conversas e encontros com réus, suspeitos e por vezes condenados. #sqn","“Juiz não pode ser chefe de força-tarefa”, diz Gilmar Mendes em indireta a Sergio Moro https://t.co/AMqnonPEdU",1
"Ao @majorolimpio com carinho
#SQN https://t.co/cviWOCOsfx",,1
"RT @vivioliverbnu: Conversas vazadas da Lava Jato: “Precisamos prender corruptos”.
Conversas vazadas entre petistas: “Precisamos evitar que…",,1
Belo resumo que esse cara fez. Realmente o hacker foi fundamental ao desvendar o Moro. #SQN https://t.co/rnJJV9bt17,,1
@veramagalhaes @MarceloDMoraes @brdezoito Hacker de esquerda é fácil. Quero ver ser hacker sem ideologias. Engraçado: só os jornalistas de esquerda tem acesso a esse suposto hacker. Vcs são ótimos! Parabéns #sqn,"Maia mensagens do hacker aos conselheiros do CNMP, by @MarceloDMoraes ===&gt;&gt;  Via @brdezoito: Hacker do CNMP: ‘Acesso quem eu quiser’ -  https://t.co/vT3UBRKDPY",1
"RT @AnaPaulaVolei: Golaço, Verdevaldo. #SQN #Fail https://t.co/5HIOxna1JW",,1
"Golaço, Verdevaldo. #SQN #Fail https://t.co/5HIOxna1JW",,1
"@AnaPaulaVolei Nossa, agora sim a Globo provou que é séria, hein!!!!
#SQN","""Greenwald ouviu também, com insistência, por três vezes, que a Globo só poderia aceitar a parceria se soubesse antes o conteúdo da tal ‘bomba’ e sua origem, procedimento óbvio. Greenwald se despediu depois de ouvir essa ponderação."" https://t.co/bsFjLGtHVa",1
Grande Partido dos Trabalhadores defensores dos pobres. #SQÑ 😂 https://t.co/Q1Mk6bptZr,,1
@schwatey até pq frequento quase todos os dias da semana né?! kkkk #sqn,@adm_rods Hahahaha.. boa,1
"@luis_a___ @marcioyared Essa figurinha já colei no álbum faz tempo... “Imprensa Livre” #SQN 
Coleção quase completa...😃 https://t.co/3JCS5U2mkf",@marcioyared Essa figurinha aí são poucos que tem hein!,1
Não mudamos nada! #sqn ❤️ https://t.co/XwvPpM5QYf,,1
@Diego1Amorim Só gente de bem. #sqn,Deputados que ajudaram a tirar o Coaf das mãos de Sergio Moro estão vibrando nos corredores da Câmara.,1
"@tesoureirosdoJB @mamaefalei @MBLivre @JanainaDoBrasil É uma anta mesmo. Maconha faz parte do teu corpo? Expanda ainda mais sua ideia. O carro é meu, atropelo quem quiser . Gênio vc! #sqn","@mamaefalei @MBLivre @JanainaDoBrasil Parabéns pela argumentação. Agora aplique a mesma lógica para outras pautas, como a descriminalização da maconha.",1
"RT @CarlaZambelli17: Mini-manifestação ""Lula free""... Kkkkkkkkkkkkk

O fã clube do presidiário aprendeu a falar inglês?

#SQN 😂😂 https://t.…",,1
"• changmin, 22 anos:
– 1/2 cadelinha da maria
– é dançarino e coreógrafo 
– muito engraçado #sqn 😜
– meio complicado 
– maria versão macho","• davi, 22 anos:
– faz faculdade de música 
– talentoso igual a namorada 
– meio tímido mas é legal
– tá sempre na dele",1
@luciana32862059 Doida pra assistir a cena da Maria dando uma surra nela quando descobrir que o caráter dela é igual àquela personagem que fez par romântico com Gianecchini em Verdades Secretas. Idênticos! Muito criativo! #sqn,Queria dar na cara dessa josianeeee #ADonaDoPedaço,1
@marcelorubens é um Santo mesmo!! Tô chorando de dó! #SQN,"Estou preocupado com o Greenwald. Nesse país insano, é capaz de ele ser o único punido do escândalo Vaza Jato. Pior: mora com a família no RJ que emboscou Freixo, exilou Tiburi, Wyllys, matou Mariele e Anderson... Já subiram até a #DeportaGreenwald",1
"Çei... #SQN

#ForaBolsonaro #ForaBozoDemonio #ImpeachmentJá em Recife, Brazil https://t.co/ywiIU78aax",,1
"RT @MateusSimoesBH: Esquizofrenia burocrática é isso... alvará de construção após 136 anos de obras...

Ainda bem que agora tem alvará, mud…",,1
@AttuchLeonardo @ggreenwald Kkkk cuidado attuch q convicções leva a cadeia kkkkkkkk vide lula. #sqn FHC deve estar tb trabalhando nos bastidores formas de desacreditar as denuncias.,"Algo me diz que FHC foi um dos grandes condutores da farsa que vem sendo denunciada pela equipe de @ggreenwald. Por ora, apenas convicções.",1
@o_antagonista Realmente o país tá uma maravilha... Imagina se o Pete estivesse no poder. #sqn,"Depois da reforma trabalhista, centrais sindicais queriam incluir o Brasil na ""lista suja"" da OIT, de países que descumprem os compromissos firmados com a entidade.

https://t.co/kbcI9iK4X8",1
"@thaisheredia Vc é glamurosa , articulada, inteligente #sqn.","terminou bem...monótono. Uma única frase mais forte mas sem efeito. aliás, ele é monótono, né? linear. não é crítica, é só 1 ponto. talvez esse jeitão tenha ajudado hj. ah...e tbem a plateia foi suave. no senado é mais calma a coisa. https://t.co/feoWc6XLim",1
"RT @s_alexandre99: Antes // depois 
Tou a ficar o mestra da edição 🤔
#sqn 😂😂 https://t.co/S3kkg3Zvqv",,1
"""Grande exemplo"" da #BrigadaPARAQUEDISTA soltando balões!!! #sqn 
Será que eles não lembram que os balões podem derrubar um AVIÃO?
@helterduarte @priscilachagass @diegohaidar 

#bdrj",,1
"RT @Sandman998: meu balanço:
a oposição não soube emparedar Moro - fazer 6, 8, 10 perguntas de uma vez só serve pra ele não responder nenhu…",,1
#snowball #agroforestry #agrofloresta na neve #sqn em Aconcagua Provincial Park https://t.co/dUAl5woPo8,,1
"O Brasil pegando fogo e eu em #Teresina sem ouvir a @CBNoficial , #SQN, ""seus problemas se acabaram-se"" 97,50 FM #NovaCBNTeresina tomara que definitivamente.",,1
"@SEPaula_1914 Quem dera doutora!! Acordei às 5h pra trabalhar, uma delícia #SQN","Eu CONCLOMO q é proibido acordar, levantar da cama,  sair de casa, antes das 8 da madrugada  no inverno!",1
@correio24horas Educação e Segurança na Bahia Tamanho G!!! #sqn,"Bom dia, amigos! Bom feriado!! Os destaques desta quinta são o desabamento de um casarão na Soledade; e os dados que apontam a Bahia como líder em abandono escolar. Leia no site https://t.co/uK3R7uIdOI ou a versão impressa no app https://t.co/KmWVlgczxU https://t.co/Jd3gWnAoRl",1
Feriado hoje? #sqn,,1
@jandira_feghali Quando confrontado com a verdade declina de responder. O todo poderoso #sqn,"Parabéns, senador!!! #RatoMoroTaMelindrado #RenunciaMoro https://t.co/tAeZkJ1FBU",1
"O IntercePT conseguiu o impossível no Brasil, fazer o povo aplaudir um ministro da Suprema Corte.😅 Operação Joesley 2.0 versão 2019 voando e dando super certo.👌 #SQN https://t.co/IPB1083b9T",,1
"Mini-manifestação ""Lula free""... Kkkkkkkkkkkkk

O fã clube do presidiário aprendeu a falar inglês?

#SQN 😂😂 https://t.co/LQnw0OOvLj",,1
Éder com claros problemas de domínio de bola aos 62. #sqn https://t.co/e3HBXhWr8H,,1
